Rt,Et,Ret,Qt
0,0,0,0.4736
0,0,0,0.464
0,0,0,0.4533
0,0,0,0.444
0,0,0,0.4348
0,0,0,0.4241
0.001,0,0.001,0.4154
0,0,0,0.411
0,0,0,0.411
0,0,0,0.411
0,0,0,0.411
0,0,0,0.411
0.008,0.0075,0.0005,0.411
0,0.0678,0,0.411
0,0.1638,0,0.411
0,0.1326,0,0.411
0,0.1839,0,0.4171
0.008,0.1968,0,0.418
0,0.1162,0,0.418
0,0.1527,0,0.418
0,0.18,0,0.418
0,0.0559,0,0.418
0,0.0231,0,0.418
0.016,0.0027,0.0133,0.418
0,0,0,0.418
0,0,0,0.418
0,0,0,0.418
0,0,0,0.418
0.191,0,0.191,0.418
0.042,0,0.042,0.418
0.004,0,0.004,0.4119
0.152,0,0.152,0.4058
0.648,0,0.648,0.4024
0.212,0,0.212,0.398
0.194,0.0006,0.1934,0.398
0.143,0,0.143,0.3942
0.398,0.004,0.394,0.392
0.444,0.0125,0.4315,0.392
0.447,0.0197,0.4273,0.3876
0.045,0.0322,0.0128,0.385
0,0.0477,0,0.385
0,0.0507,0,0.3798
0.002,0.0442,0,0.379
0.158,0.0565,0.1015,0.3782
0.51,0.0512,0.4588,0.373
0.312,0.0336,0.2784,0.373
0.027,0.0177,0.0093,0.3722
0.014,0.0061,0.0079,0.367
0.028,0.0003,0.0277,0.367
0.008,0,0.008,0.367
0,0,0,0.367
0.089,0,0.089,0.3644
0.065,0.0003,0.0647,0.36
0.016,0.0011,0.0149,0.36
0.324,0.002,0.322,0.36
0.152,0,0.152,0.36
0.012,0,0.012,0.36
0.278,0,0.278,0.3592
0.016,0,0.016,0.354
0.333,0,0.333,0.354
0.048,0.0038,0.0442,0.354
0.03,0.0296,0.0004,0.354
0,0.0676,0,0.354
0,0.1173,0,0.354
0,0.2278,0,0.3487
0.001,0.2085,0,0.348
0.046,0.228,0,0.348
0.026,0.193,0,0.348
0.169,0.1514,0.0176,0.348
0.028,0.1419,0,0.348
0,0.1431,0,0.3443
0.001,0.0286,0,0.342
0,0,0,0.342
0.008,0,0.008,0.342
0,0,0,0.342
0,0,0,0.342
0,0,0,0.3382
0,0,0,0.336
0,0,0,0.336
0,0,0,0.336
0,0,0,0.336
0,0,0,0.336
0,0,0,0.3308
0,0,0,0.33
0.008,0.0081,0,0.33
0,0.0502,0,0.33
0,0.0756,0,0.33
0,0.1651,0,0.3278
0,0.1468,0,0.324
0,0.2942,0,0.324
0.002,0.2316,0,0.324
0,0.1485,0,0.324
0,0.1312,0,0.324
0,0.2116,0,0.3203
0,0.082,0,0.318
0,0.0111,0,0.318
0,0,0,0.318
0,0,0,0.318
0.004,0.0043,0,0.318
0,0,0,0.3128
0,0.0004,0,0.312
0,0,0,0.312
0,0,0,0.312
0.014,0,0.014,0.312
0,0.0038,0,0.3098
0,0.0109,0,0.306
0,0.0103,0,0.306
0,0.0058,0,0.306
0,0.0052,0,0.3112
0,0.0685,0,0.312
0.008,0.1271,0,0.312
0,0.1645,0,0.3143
0,0.2094,0,0.318
0,0.1505,0,0.318
0,0.2073,0,0.318
0,0.2425,0,0.3232
0,0.2298,0,0.324
0,0.2047,0,0.324
0,0.1218,0,0.3248
0.004,0.0343,0,0.33
0,0.0044,0,0.33
0,0.0035,0,0.33
0,0.0038,0,0.3338
0,0.0003,0,0.336
0,0.0069,0,0.336
0,0.0022,0,0.336
0.008,0.0023,0.0057,0.336
0.008,0,0.008,0.3383
0,0,0,0.342
0.008,0.0018,0.0062,0.342
0.001,0.0066,0,0.342
0,0.0076,0,0.342
0.02,0.0096,0.0104,0.342
0,0.0499,0,0.342
0,0.0839,0,0.3428
0,0.0851,0,0.348
0,0.1136,0,0.348
0,0.1446,0,0.348
0,0.1649,0,0.348
0,0.1238,0,0.348
0,0.1146,0,0.348
0,0.0779,0,0.348
0,0.0677,0,0.3518
0,0.0633,0,0.3532
0,0.0669,0,0.3368
0.24,0.0449,0.1951,0.318
0.092,0.0308,0.0612,0.3004
0.297,0.0196,0.2774,0.295
0.093,0.0227,0.0703,0.295
0.069,0.0236,0.0454,0.295
0.003,0.0205,0,0.295
0.031,0.0152,0.0158,0.2981
0.013,0.0179,0,0.3
0.32,0.0161,0.3039,0.3
0.489,0.0116,0.4774,0.3
0.032,0.0169,0.0151,0.3
0.009,0.0262,0,0.3
0.001,0.0384,0,0.3
0.099,0.0575,0.0415,0.3008
0.001,0.1258,0,0.306
0,0.1618,0,0.306
0,0.1611,0,0.306
0,0.1091,0,0.306
0.009,0.1494,0,0.306
0,0.118,0,0.306
0,0.1285,0,0.306
0.01,0.0717,0,0.3112
0,0.0195,0,0.312
0,0.0066,0,0.3143
0,0.0038,0,0.3202
0.013,0.0095,0.0035,0.3278
3.455,0.0077,3.4473,0.3338
0.327,0,0.327,0.3398
0.009,0,0.009,0.3472
0.022,0,0.022,0.3532
0.02,0,0.02,0.3601
0.011,0.0022,0.0088,0.3678
0.013,0.0047,0.0083,0.3753
0.009,0.0054,0.0036,0.379
0.048,0.006,0.042,0.379
0.099,0.0095,0.0895,0.379
0.128,0.0223,0.1057,0.379
1.301,0.031,1.27,0.379
0.028,0.054,0,0.379
0.331,0.0541,0.2769,0.379
0,0.1104,0,0.379
0,0.1153,0,0.379
0.004,0.1393,0,0.379
0,0.108,0,0.379
0,0.0603,0,0.379
0,0.0449,0,0.379
0.055,0.0252,0.0298,0.379
0.009,0.0155,0,0.379
0.04,0.012,0.028,0.379
0.121,0.0076,0.1134,0.379
0.012,0.0074,0.0046,0.379
0.014,0.0066,0.0074,0.379
0.426,0.008,0.418,0.379
0.716,0.0026,0.7134,0.3828
0.306,0.0005,0.3055,0.385
0.019,0,0.019,0.385
0.005,0.0008,0.0042,0.385
0.105,0.0013,0.1037,0.385
0.067,0.0011,0.0659,0.385
0.001,0.0023,0,0.385
0.018,0.0084,0.0096,0.3859
0.009,0.0128,0,0.392
0,0.0329,0,0.392
0,0.0942,0,0.3958
0,0.0871,0,0.4024
0,0.0672,0,0.4073
0,0.0881,0,0.4136
0,0.071,0,0.4187
0.001,0.0492,0,0.4249
0,0.0408,0,0.431
0,0.0091,0,0.4362
0.017,0.0017,0.0153,0.4431
0,0,0,0.4484
0,0,0,0.451
0.002,0,0.002,0.451
0,0,0,0.4501
0.002,0,0.002,0.4431
0,0,0,0.4362
0,0,0,0.4301
0,0,0,0.4232
0,0,0,0.4171
0,0,0,0.4102
0.024,0,0.024,0.4041
0.009,0.0037,0.0053,0.3972
0.002,0.0485,0,0.3854
0,0.0946,0,0.3666
0,0.1566,0,0.3502
0,0.241,0,0.348
0,0.2862,0,0.348
0,0.2921,0,0.348
0,0.2836,0,0.348
0,0.2357,0,0.3488
0,0.1946,0,0.354
0,0.1112,0,0.3502
0,0.0043,0,0.3443
0,0,0,0.3368
0,0,0,0.3413
0,0,0,0.342
0,0,0,0.342
0,0,0,0.3375
0,0,0,0.3727
0,0,0,0.4129
0,0,0,0.4525
0,0,0,0.4867
0.008,0,0.008,0.4798
0.004,0,0.004,0.4622
0.006,0,0.006,0.4482
0.008,0.0034,0.0046,0.4324
0,0.0173,0,0.4161
0,0.0497,0,0.4031
0,0.0545,0,0.398
0,0.0672,0,0.398
0,0.0695,0,0.398
0.001,0.0857,0,0.398
0,0.031,0,0.398
0,0.0751,0,0.3928
0,0.0903,0,0.392
0,0.0206,0,0.392
0,0.0003,0,0.3859
0,0,0,0.385
0,0.0042,0,0.385
0,0,0,0.3798
0,0,0,0.379
0,0,0,0.379
0,0,0,0.3738
0,0,0,0.373
0,0,0,0.373
0,0,0,0.3692
0,0,0,0.367
0,0,0,0.367
0,0,0,0.3626
0,0,0,0.36
0,0.0091,0,0.36
0,0.0209,0,0.3562
0,0.0466,0,0.3547
0,0.0736,0,0.36
0,0.0761,0,0.3661
0,0.0852,0,0.3708
0.008,0.0608,0,0.373
0,0.0537,0,0.373
0.008,0.0247,0,0.3753
0.017,0.005,0.012,0.379
0.002,0,0.002,0.379
0.045,0,0.045,0.379
0.025,0,0.025,0.379
0,0,0,0.379
0,0,0,0.379
0,0,0,0.379
0,0,0,0.3842
0,0,0,0.385
0,0,0,0.385
0.019,0,0.019,0.385
0.039,0,0.039,0.3843
0.038,0,0.038,0.3715
0.002,0,0.002,0.3586
0,0,0,0.3502
0,0.0112,0,0.3443
0,0.0297,0,0.3368
0,0.0448,0,0.33
0.009,0.0791,0,0.3233
0.004,0.1107,0,0.3158
0.002,0.1316,0,0.3098
0.002,0.1135,0,0.3022
0,0.0572,0,0.2969
0,0.0484,0,0.2898
0,0.0339,0,0.283
0,0.0026,0,0.2764
0,0,0,0.2698
0,0,0,0.2641
0,0,0,0.261
0,0,0,0.2654
0,0,0,0.266
0,0,0,0.266
0,0,0,0.2698
0,0,0,0.2739
0,0,0,0.277
0.009,0,0.009,0.2822
0.009,0,0.009,0.2868
0.001,0,0.001,0.2912
0,0.0047,0,0.2956
0.001,0.0291,0,0.3
0,0.0881,0,0.3038
0,0.1046,0,0.3082
0,0.1144,0,0.3128
0.002,0.1127,0,0.318
0,0.1541,0,0.3232
0,0.179,0,0.3263
0,0.1064,0,0.3308
0,0.1057,0,0.336
0,0.023,0,0.336
0,0,0,0.336
0,0,0,0.336
0,0,0,0.336
0.001,0,0.001,0.336
0,0,0,0.336
0,0,0,0.336
0,0,0,0.336
0,0,0,0.336
0,0,0,0.336
0,0,0,0.336
0,0,0,0.336
0,0,0,0.3353
0,0,0,0.33
0,0.0001,0,0.324
0.012,0.0128,0,0.318
0,0.0238,0,0.318
0,0.0386,0,0.318
0.008,0.0406,0,0.3172
0.013,0.0429,0,0.312
0.176,0.049,0.127,0.312
0.062,0.0593,0.0027,0.312
0.958,0.0398,0.9182,0.312
0.28,0.018,0.262,0.312
0.546,0.0058,0.5402,0.3143
0.384,0.0023,0.3817,0.3255
0.063,0.0018,0.0612,0.336
0.073,0.0029,0.0701,0.3465
0.046,0.0023,0.0437,0.3586
0.701,0.0014,0.6996,0.3708
0.061,0.002,0.059,0.3714
0.008,0.0076,0.0004,0.3532
0,0,0,0.3338
0.014,0,0.014,0.3128
0.017,0,0.017,0.312
0,0,0,0.318
0,0,0,0.318
0,0,0,0.318
0,0.0048,0,0.318
0.001,0.0291,0,0.318
0,0.0768,0,0.318
0,0.117,0,0.318
0,0.1367,0,0.3142
0,0.1803,0,0.312
0.008,0.1871,0,0.312
0.001,0.1619,0,0.3143
0.025,0.1251,0,0.3188
0,0.0899,0,0.3248
0,0.0432,0,0.3308
0,0.0121,0,0.345
0.035,0.0021,0.0329,0.348
0,0,0,0.348
0,0,0,0.3443
0,0,0,0.3345
0,0,0,0.3255
0,0,0,0.3112
0.008,0,0.008,0.2889
0,0,0,0.2635
0,0,0,0.255
0,0,0,0.2629
0.002,0,0.002,0.2846
0.004,0,0.004,0.2969
0.004,0,0.004,0.3045
0.04,0.0509,0,0.2994
0.038,0.1131,0,0.295
0,0.1729,0,0.2898
0.042,0.2279,0,0.2837
0,0.2481,0,0.28
0.002,0.2736,0,0.277
0.004,0.2738,0,0.277
0,0.1933,0,0.2726
0.017,0.224,0,0.272
0,0.1072,0,0.272
0.004,0,0.004,0.2751
0,0,0,0.277
0,0,0,0.2778
0,0,0,0.2939
0,0,0,0.2974
0,0,0,0.2824
0,0,0,0.2649
0,0,0,0.2558
0,0,0,0.2588
0,0,0,0.2661
0,0,0,0.2805
0,0,0,0.4171
0,0,0,0.4659
0,0.0014,0,0.4129
0.024,0.0547,0,0.3544
0.043,0.1261,0,0.3142
0.019,0.1921,0,0.2896
0,0.2405,0,0.2746
0.004,0.2697,0,0.2649
0,0.2637,0,0.2603
0,0.2862,0,0.2565
0,0.22,0,0.255
0,0.1577,0,0.2588
0,0.0605,0,0.2588
0,0,0,0.2588
0,0,0,0.261
0,0,0,0.2654
0,0,0,0.2616
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0,0,0,0.2558
0,0,0,0.2572
0,0,0,0.2641
0,0,0,0.2682
0,0,0,0.2668
0,0,0,0.266
0.001,0,0.001,0.266
0.001,0.026,0,0.266
0.026,0.0896,0,0.2641
0.025,0.1328,0,0.261
0.037,0.159,0,0.261
0,0.2285,0,0.2588
0.023,0.1875,0,0.255
0.011,0.2167,0,0.255
0.015,0.2158,0,0.2519
0,0.0904,0,0.2531
0.016,0.0222,0,0.255
0,0,0,0.2588
0,0,0,0.261
0,0,0,0.2641
0.007,0,0.007,0.2654
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0.001,0,0.001,0.261
0,0,0,0.261
0.001,0,0.001,0.261
0.009,0,0.009,0.261
0.008,0.0461,0,0.261
0,0.1032,0,0.261
0,0.1948,0,0.2588
0,0.202,0,0.255
0,0.2382,0,0.255
0,0.2723,0,0.2538
0,0.2518,0,0.255
0,0.2229,0,0.255
0,0.159,0,0.255
0,0.0687,0,0.2558
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0.007,0,0.007,0.261
0,0,0,0.261
0.018,0,0.018,0.261
0.008,0.0255,0,0.2603
0.001,0.0739,0,0.255
0.007,0.1469,0,0.255
0,0.2316,0,0.255
0,0.259,0,0.255
0,0.2753,0,0.255
0.007,0.2685,0,0.255
0,0.226,0,0.255
0,0.1565,0,0.2602
0,0.0442,0,0.261
0,0,0,0.2616
0,0,0,0.2684
0,0,0,0.2573
0,0,0,0.2588
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0,0,0,0.261
0.012,0,0.012,0.261
0.03,0,0.03,0.261
0.004,0,0.004,0.261
0.011,0,0.011,0.261
0.011,0,0.011,0.261
0.015,0,0.015,0.261
0.02,0.0288,0,0.2573
0.001,0.1015,0,0.255
0,0.1694,0,0.255
0.01,0.2013,0,0.255
0.001,0.2575,0,0.2531
0,0.3045,0,0.25
0,0.2798,0,0.25
0,0.2631,0,0.25
0,0.1576,0,0.25
0,0.0921,0,0.25
0,0,0,0.25
0,0,0,0.2616
0.007,0,0.007,0.3046
0,0,0,0.3004
0,0,0,0.2774
0,0,0,0.256
0,0,0,0.2478
0,0.0036,0,0.244
0.013,0.0015,0.0115,0.244
0.008,0,0.008,0.244
0.019,0,0.019,0.2409
0.018,0,0.018,0.2324
0.019,0,0.019,0.2218
0.033,0,0.033,0.213
0.032,0.0452,0,0.208
0.001,0.1217,0,0.213
0,0.1925,0,0.2186
0,0.2397,0,0.223
0,0.2961,0,0.223
0,0.3009,0,0.223
0,0.2265,0,0.2205
0,0.0912,0,0.2186
0,0.0866,0,0.218
0,0.0233,0,0.218
0,0.0089,0,0.2224
0,0.0047,0,0.2261
0,0.0113,0,0.2249
0,0.0107,0,0.2211
0,0.0189,0,0.213
0,0.0104,0,0.208
0.007,0.006,0.001,0.208
0,0.0054,0,0.205
0,0.0057,0,0.208
0,0.0033,0,0.2086
0,0.0133,0,0.2168
0,0.0139,0,0.2296
0.001,0.0125,0,0.239
0.001,0.0119,0,0.244
0.007,0.0271,0,0.244
0.001,0.0989,0,0.244
0,0.1112,0,0.2434
0.037,0.2075,0,0.239
0.007,0.2089,0,0.239
0.011,0.1658,0,0.2371
0.007,0.20802,0,0.234
0,0.17779,0,0.234
0,0.10329,0,0.234
0,0.03051,0,0.2359
0,0.00099,0,0.239
0,0.00089,0,0.2434
0,0,0,0.244
0,0.00139,0,0.2434
0,0.01133,0,0.239
0,0.00566,0,0.239
0,0.0003,0,0.239
0,0,0,0.2396
0,0,0,0.244
0,0,0,0.244
0,0,0,0.244
0,0.0001,0,0.244
0,0.00129,0,0.244
0,0.0002,0,0.244
0.014,0.01371,0.00029,0.244
0,0.0585,0,0.244
0,0.09975,0,0.244
0,0.24407,0,0.2409
0,0.20589,0,0.2384
0,0.24808,0,0.234
0,0.23358,0,0.234
0.007,0.19901,0,0.2302
0,0.13878,0,0.228
0,0.04345,0,0.2288
0,0,0,0.234
0,0,0,0.2371
0,0.00625,0,0.239
0,0,0,0.239
0,0,0,0.239
0,0,0,0.239
0,0,0,0.2359
0,0,0,0.2384
0,0,0,0.239
0.001,0,0.001,0.239
0,0,0,0.239
0.018,0,0.018,0.239
0,0,0,0.239
0.012,0.00127,0.01073,0.239
0.008,0.01357,0,0.2377
0,0.03856,0,0.239
0.007,0.11942,0,0.2359
0.014,0.17598,0,0.2353
0,0.2114,0,0.231
0,0.22918,0,0.2302
0,0.2297,0,0.228
0,0.20186,0,0.228
0,0.13796,0,0.2274
0.001,0.03813,0,0.223
0,0,0,0.223
0,0,0,0.2236
0,0,0,0.2255
0,0,0,0.228
0,0,0,0.228
0,0,0,0.2318
0.004,0,0.004,0.234
0.012,0,0.012,0.2332
0.032,0,0.032,0.2332
0.008,0,0.008,0.2302
0.019,0,0.019,0.2332
0.036,0,0.036,0.234
0.023,0,0.023,0.234
0.012,0.00077,0.01123,0.234
0.011,0.0102,0.0008,0.234
0,0.02654,0,0.234
0.004,0.04115,0,0.234
0.002,0.06045,0,0.234
0.014,0.07405,0,0.234
0,0.06679,0,0.2288
0,0.06031,0,0.228
0,0.0549,0,0.228
0.007,0.02882,0,0.228
0,0.00211,0,0.2302
0,0,0,0.2384
0,0,0,0.2434
0,0,0,0.244
0.004,0,0.004,0.244
0.012,0,0.012,0.2396
0,0,0,0.239
0.015,0,0.015,0.239
0.027,0,0.027,0.239
0.034,0,0.034,0.239
0.015,0,0.015,0.239
0.024,0,0.024,0.239
0.022,0,0.022,0.239
0.026,0,0.026,0.239
0.015,0,0.015,0.239
0,0.01525,0,0.239
0,0.07674,0,0.239
0,0.13177,0,0.239
0,0.18284,0,0.2346
0.021,0.20604,0,0.234
0.001,0.2342,0,0.234
0.014,0.1758,0,0.234
0,0.11107,0,0.2385
0,0.07155,0,0.2416
0.007,0.02553,0,0.2377
0,0.00217,0,0.239
0,0.00406,0,0.2403
0.004,0.00596,0,0.239
0,0.00208,0,0.2396
0,0.00822,0,0.244
0,0.00501,0,0.244
0,0.00567,0,0.244
0,0.00482,0,0.2428
0,0.00567,0,0.2594
0.007,0.00709,0,0.3084
0,0.0052,0,0.312
0,0.00501,0,0.2946
0.007,0.00472,0.00228,0.2751
0.004,0.0068,0,0.2568
0,0.01568,0,0.2421
0,0.03438,0,0.239
0,0.04995,0,0.2359
0.007,0.03897,0,0.234
0,0.05376,0,0.2352
0,0.06928,0,0.2365
0,0.06489,0,0.2346
0,0.05655,0,0.2346
0,0.04053,0,0.2325
0.007,0.02415,0,0.234
0.007,0.0359,0,0.2325
0,0.03325,0,0.2371
0,0.02845,0,0.239
0,0.03707,0,0.2434
0,0.03068,0,0.244
0,0.03423,0,0.244
0,0.03571,0,0.2415
0,0.03485,0,0.2421
0,0.03128,0,0.239
0,0.02294,0,0.2365
0.001,0.01713,0,0.2377
0,0.01432,0,0.2346
0,0.01965,0,0.2346
0,0.01291,0,0.2346
0.002,0.0332,0,0.234
0,0.09703,0,0.2325
0,0.14685,0,0.2318
0.002,0.19439,0,0.228
0,0.16491,0,0.2274
0,0.12124,0,0.2224
0,0.1205,0,0.2205
0.014,0.10359,0,0.2211
0.007,0.07547,0,0.223
0,0.03645,0,0.223
0,0.01716,0,0.223
0,0.00231,0,0.2274
0,0.00507,0,0.228
0,0.01125,0,0.228
0,0.00848,0,0.228
0,0.00765,0,0.2274
0,0.00101,0,0.2242
0,0,0,0.2242
0,0,0,0.223
0,0,0,0.223
0.014,0,0.014,0.223
0,0.00249,0,0.223
0,0,0,0.2242
0,0,0,0.2236
0.007,0.01863,0,0.2236
0,0.07725,0,0.2242
0,0.13409,0,0.2242
0.014,0.16605,0,0.223
0,0.17479,0,0.223
0,0.17586,0,0.2211
0,0.17628,0,0.2224
0,0.11072,0,0.2211
0,0.02948,0,0.218
0,0.01528,0,0.218
0,0.00909,0,0.218
0,0.01573,0,0.2192
0,0.01355,0,0.2211
0,0.01109,0,0.2261
0.002,0.01409,0,0.2268
0,0.00609,0,0.2236
0,0.00936,0,0.223
0.007,0.01808,0,0.223
0,0.02071,0,0.2218
0.072,0.01872,0.05328,0.223
0.011,0.01391,0,0.223
0.001,0.01527,0,0.223
0.071,0.01146,0.05954,0.2242
0.473,0.0053,0.4677,0.2274
0.172,0.00943,0.16257,0.228
3.306,0.01352,3.29248,0.2302
1.687,0.02602,1.66098,0.2384
0.811,0.02718,0.78382,0.239
0.452,0.03059,0.42141,0.239
0.086,0.0444,0.0416,0.239
0.248,0.03874,0.20926,0.2396
0.382,0.02031,0.36169,0.2448
1.625,0.01189,1.61311,0.2581
0.034,0.00872,0.02528,0.2616
0.077,0,0.077,0.2751
0.119,0,0.119,0.3019
0.007,0,0.007,0.3382
0.023,0,0.023,0.3525
0.015,0,0.015,0.3458
0.002,0,0.002,0.3412
0.014,0,0.014,0.3383
0.024,0.0008,0.0232,0.3412
0.009,0,0.009,0.3596
0.035,0,0.035,0.3692
0.033,0,0.033,0.3651
0.022,0,0.022,0.357
0.042,0,0.042,0.3626
0.03,0,0.03,0.3692
0.02,0.01118,0.00882,0.3692
0.005,0.05827,0,0.3685
0,0.10879,0,0.3626
0.001,0.18274,0,0.3609
0,0.24445,0,0.3708
0,0.24444,0,0.3692
0,0.147,0,0.3644
0,0.14566,0,0.3562
0.007,0.07866,0,0.3472
0,0.01652,0,0.3428
0.963,0.00357,0.95943,0.342
0.015,0.00258,0.01242,0.3382
0.241,0.00766,0.23334,0.3345
0.271,0.00558,0.26542,0.3323
0.008,0,0.008,0.33
0.019,0.00209,0.01691,0.3278
0.03,0.00199,0.02801,0.324
0.007,0.00439,0.00261,0.324
0.05,0.00649,0.04351,0.324
0.014,0.0007,0.0133,0.3203
0.015,0.0001,0.0149,0.3158
0.102,0.0033,0.0987,0.3112
1.315,0.006,1.309,0.3158
0.387,0.0047,0.3823,0.3075
0.088,0.0348,0.0532,0.3015
1.037,0.0315,1.0055,0.3015
0.372,0.0537,0.3183,0.3052
0.847,0.1029,0.7441,0.3061
0.187,0.1623,0.0247,0.2962
0.097,0.1954,0,0.2962
0.001,0.1691,0,0.2956
0.059,0.1343,0,0.2956
0.619,0.0463,0.5727,0.2984
0.025,0.0091,0.0159,0.3173
0,0.003,0,0.3218
0.128,0.0036,0.1244,0.3278
0.145,0.0036,0.1414,0.33
0.027,0.0043,0.0227,0.3352
0.084,0.0083,0.0757,0.336
0.628,0.0067,0.6213,0.3353
0.611,0.0044,0.6066,0.333
0.289,0.0019,0.2871,0.3322
0.066,0,0.066,0.3405
0.01,0,0.01,0.3675
0.009,0,0.009,0.4072
0.188,0,0.188,0.4291
0.636,0,0.636,0.4318
0.02,0,0.02,0.4284
0.059,0.0059,0.0531,0.4257
0.021,0.0168,0.0042,0.424
2.017,0.0149,2.0021,0.4266
1.88,0.0595,1.8205,0.4299
0.311,0.0855,0.2255,0.4225
1.6,0.0737,1.5263,0.4756
0.008,0.0922,0,0.5945
0.004,0.0981,0,0.6422
0.071,0.0717,0,0.673
1.516,0.0114,1.5046,0.7051
0.016,0.0008,0.0152,0.74
0.004,0,0.004,0.737
0.007,0,0.007,0.734
0,0,0,1.0219
0.004,0.0051,0,1.299
0,0,0,1.3382
0.03,0.0032,0.0268,1.3034
0.004,0,0.004,1.2866
0.008,0,0.008,1.3466
0.001,0,0.001,1.411
0.002,0,0.002,1.416
0.015,0,0.015,1.3724
0.018,0,0.018,1.3071
0.015,0,0.015,1.2468
0.012,0.0073,0.0047,1.1779
0.014,0.0693,0,1.1182
0.007,0.1254,0,1.0632
0,0.1691,0,1.0002
0,0.18,0,0.9454
0,0.1758,0,0.9
0,0.1208,0,0.864
0.008,0.0409,0,0.8314
0,0.035,0,0.8001
0,0.0071,0,0.781
0,0,0,0.763
0,0,0,0.742
0.052,0,0.052,0.718
0.636,0,0.636,0.6874
1.252,0,1.252,0.6621
0.008,0,0.008,0.6391
0.423,0,0.423,0.6196
0.206,0,0.206,0.613
0.029,0,0.029,0.6008
0.029,0,0.029,0.5861
0.019,0,0.019,0.577
0.027,0,0.027,0.5779
0.019,0,0.019,0.584
0.008,0,0.008,0.5814
0,0.0054,0,0.5699
0,0.0189,0,0.5594
0,0.0743,0,0.5524
0,0.1503,0,0.5454
0,0.1788,0,0.5454
0.001,0.1895,0,0.555
0.008,0.2221,0,0.5699
0,0.0991,0,0.5761
0,0.0534,0,0.588
0.008,0.0156,0,0.589
0,0,0,0.5929
0,0,0,0.6034
0,0,0,0.5962
0,0,0,0.5761
0.472,0.0016,0.4704,0.5761
2.906,0.0027,2.9033,0.5598
1.061,0.0013,1.0597,0.5366
0.047,0,0.047,0.5358
0.008,0,0.008,0.541
0.011,0,0.011,0.541
0.112,0,0.112,0.5471
0.01,0,0.01,0.5506
0.415,0,0.415,0.5632
0.208,0,0.208,0.5928
0.008,0.006,0.002,0.5999
0.02,0.0539,0,0.5945
0,0.0852,0,0.5796
0.008,0.0892,0,0.5735
0,0.1936,0,0.5982
0.028,0.1004,0,0.6896
0,0.1936,0,0.7914
0.857,0.1162,0.7408,0.8356
0.375,0.0145,0.3605,0.8599
0,0,0,0.8471
0.004,0,0.004,0.8315
0,0,0,0.8241
0.004,0,0.004,0.7971
0.004,0,0.004,0.786
0,0,0,0.8096
0,0,0,0.8304
0.026,0,0.026,0.8221
0.017,0,0.017,0.8054
0.031,0,0.031,0.792
0.007,0,0.007,0.78
0.308,0,0.308,0.767
0.803,0,0.803,0.761
1.543,0,1.543,0.765
0.263,0,0.263,0.761
0.363,0.0094,0.3536,0.753
0.163,0.0498,0.1132,0.745
0.017,0.1142,0,0.728
0.031,0.1428,0,0.715
0.093,0.1591,0,0.702
0.662,0.1776,0.4844,0.695
1.007,0.0685,0.9385,0.695
0.512,0.0581,0.4539,0.696
0.12,0.0476,0.0724,0.713
0.022,0.0106,0.0114,0.9093
0.004,0,0.004,1.1815
0,0,0,1.3185
0,0,0,1.3998
0.046,0.0001,0.0459,1.4097
0,0,0,1.3972
0.015,0.0013,0.0137,1.5015
0.053,0,0.053,1.634
0.298,0,0.298,1.7656
0.045,0,0.045,1.818
0.615,0,0.615,1.7975
0.075,0,0.075,1.7406
0.247,0,0.247,1.6579
0.16,0,0.16,1.5752
0.053,0,0.053,1.4988
0.02,0.008,0.012,1.4301
0.02,0.0638,0,1.3785
0.123,0.07,0.053,1.3406
0.001,0.1404,0,1.3059
0.032,0.1588,0,1.2719
0.401,0.0596,0.3414,1.2562
0.302,0.0788,0.2232,1.2588
0.26,0.0437,0.2163,1.249
0,0.0357,0,1.2599
0.004,0,0.004,1.2755
0.039,0,0.039,1.273
0,0,0,1.2536
0,0,0,1.2394
0.002,0,0.002,1.2226
0.008,0,0.008,1.2036
1.073,0,1.073,1.1942
0.191,0,0.191,1.1835
0.036,0,0.036,1.1719
0.071,0,0.071,1.1708
0.01,0,0.01,1.1786
0.002,0,0.002,1.1893
0,0,0,1.1859
0.025,0,0.025,1.1822
0.016,0,0.016,1.1706
0.016,0.0151,0.0009,1.1612
0.021,0.0588,0,1.1415
0.005,0.1167,0,1.131
0,0.1904,0,1.1251
0.008,0.105,0,1.108
0.125,0.0879,0.0371,1.1136
0.035,0.1312,0,1.101
0,0.1176,0,1.1001
0.07,0.0291,0.0409,1.0975
0,0,0,1.0822
0,0,0,1.0721
0.008,0,0.008,1.0586
0,0,0,1.044
0,0,0,1.0215
0,0,0,1.0046
1.025,0,1.025,0.99
0.475,0.0008,0.4742,0.9807
1.75,0.002,1.748,0.9752
2.917,0.0006,2.9164,0.9839
1.531,0.004,1.527,0.9911
1.38,0.0049,1.3751,0.9925
0.489,0.0006,0.4884,0.9911
0.025,0,0.025,1.0215
0.009,0,0.009,1.0734
